script,title,link
中国外交部.py,习近平同韩国总统李在明举行会谈,https://www.fmprc.gov.cn/zyxw/202601/t20260105_11806708.shtml
中国外交部.py,习近平致电祝贺敦布亚当选几内亚总统,https://www.fmprc.gov.cn/zyxw/202601/t20260105_11806494.shtml
中国外交部.py,习近平会见爱尔兰总理马丁,https://www.fmprc.gov.cn/zyxw/202601/t20260105_11806398.shtml
中国外交部.py,韩正会见加拿大前总理克雷蒂安,https://www.fmprc.gov.cn/zyxw/202601/t20260105_11806694.shtml
中国外交部.py,中国和巴基斯坦第七次外长战略对话联合新闻公报,https://www.fmprc.gov.cn/wjbzhd/202601/t20260105_11806393.shtml
中国外交部.py,习近平同韩国总统李在明举行会谈,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260105_11806708.shtml
中国外交部.py,韩正会见加拿大前总理克雷蒂安,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260105_11806694.shtml
中国外交部.py,习近平致电祝贺敦布亚当选几内亚总统,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260105_11806494.shtml
中国外交部.py,习近平会见爱尔兰总理马丁,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260105_11806398.shtml
中国外交部.py,外交部亚洲司司长刘劲松会见即将离任的缅甸驻华大使丁貌瑞,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202601/t20260105_11806547.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见也门国家团结党主席努马尼,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260105_11806421.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见也门国家团结党主席努马尼,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260105_11806421.shtml
中国外交部.py,中国和巴基斯坦第七次外长战略对话联合新闻公报,https://www.mfa.gov.cn/web/ziliao_674904/1179_674909/202601/t20260105_11806393.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,"State Minister for Foreign Affairs HORII's Visit to the United States, Uruguay, Panama, Mexico and Ecuador",https://www.mofa.go.jp/press/release/pressite_000001_01978.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,２０２６年度入学試験情報を掲載しました,https://www.academy.kaiho.mlit.go.jp/admission/boshu_1.html
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
