script,title,link
中国外交部.py,驻墨尔本总领事房新文拜会吉朗市长孔泰利并走访“背靠背”艺术团,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202508/t20250827_11696677.shtml
中国外交部.py,驻墨尔本总领事房新文拜会吉朗市长孔泰利并走访“背靠背”艺术团,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202508/t20250827_11696677.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,What Happened at the Trump-Lee Summit? | The Capital Cable #119,https://www.csis.org/events/what-happened-trump-lee-summit-capital-cable-119
战略与国际研究中心.py,What Happened at the Trump-Lee Summit? | The Capital Cable #119,https://www.csis.org/events/what-happened-trump-lee-summit-capital-cable-119
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,#天津#夜生活，别有一番滋味,https://video.weibo.com/show?fid=1034%3A5204238167638037
中国国际电视台官微.py,#特朗普回应霉霉订婚#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%9C%89%E9%9C%89%E8%AE%A2%E5%A9%9A%23&extparam=%23%E9%9C%89%E9%9C%89%E8%AE%A2%E5%A9%9A%23
中国国际电视台官微.py,法国友人马库斯：CGTN公益新曲《世界会晴朗》献礼和平,https://video.weibo.com/show?fid=1034%3A5203949557579790
中国国际电视台官微.py,慢直播#山河慢巡礼#西兴大桥跨钱塘,https://video.weibo.com/show?fid=1042211%3A5204231230259216
中国国际电视台官微.py,海客谈：秘鲁青年呼吁铭记历史 共筑和平未来,https://video.weibo.com/show?fid=1034%3A5203953265344657
中国国际电视台官微.py,慢直播#天津#之眼转动间，遇见海滨城活力,https://video.weibo.com/show?fid=1042211%3A5204210183241750
南海之声.py,#泰国撤销近万份学生签证和临时居留许可#我使馆发布提醒,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%97%E6%B5%B7%E7%89%B9%E5%BF%AB%23&isnewpage=1
南海之声.py,,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%97%A9%E5%AE%89%E5%8D%97%E6%B5%B7%23&isnewpage=1
海事服务网.py,,
