script,title,link
中国外交部.py,张国清出席“全球趋同促增长峰会”并发言,https://www.fmprc.gov.cn/zyxw/202606/t20260612_11943088.shtml
中国外交部.py,外交部副部长马朝旭应邀出席美国驻华使馆独立日招待会,https://www.fmprc.gov.cn/wjbxw_new/202606/t20260612_11943252.shtml
中国外交部.py,张国清出席“全球趋同促增长峰会”并发言,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202606/t20260612_11943088.shtml
中国外交部.py,缅甸总统敏昂莱将对中国进行国事访问,https://www.fmprc.gov.cn/wjdt_674879/wsrc_674883/202606/t20260612_11943250.shtml
中国外交部.py,尼泊尔外交部长希西尔将访华,https://www.fmprc.gov.cn/wjdt_674879/wsrc_674883/202606/t20260612_11943247.shtml
中国外交部.py,外交部副部长马朝旭应邀出席美国驻华使馆独立日招待会,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202606/t20260612_11943252.shtml
中国外交部.py,中国政府中东问题特使翟隽出席奥斯陆论坛,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202606/t20260612_11943396.shtml
中国外交部.py,中国与吉尔吉斯斯坦举行第八轮领事磋商,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202606/t20260612_11943098.shtml
中国外交部.py,驻哥斯达黎加大使王晓瑶在哥媒发表署名文章《共迎文明对话国际日》,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943319.shtml
中国外交部.py,驻克赖斯特彻奇总领事何颖会见克赖斯特彻奇国际机场旅游和贸易总经理一行,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943320.shtml
中国外交部.py,驻汤加大使​刘为民访问埃瓦岛,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943324.shtml
中国外交部.py,驻埃尔比勒总领事刘军访问苏莱曼尼亚省光明学院,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943348.shtml
中国外交部.py,驻圣多美和普林西比大使徐迎真参加使馆举办的“文明对话国际日”暨端午节开放日活动,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943364.shtml
中国外交部.py,驻法国大使邓励在安永中法合作高层论坛上的主旨演讲,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943373.shtml
中国外交部.py,驻法国大使邓励出席安永（EY）“中法合作高层论坛”,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260612_11943382.shtml
中国外交部.py,驻吉尔吉斯斯坦大使刘江平同吉总理卡瑟马利耶夫共同出席比什凯克垃圾发电项目二期工程奠基仪式,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260612_11943337.shtml
中国外交部.py,驻保加利亚大使戴庆利出席使馆举办的保副总理普列夫与中资企业座谈会,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260612_11943333.shtml
中国外交部.py,驻汤加大使​刘为民访问埃瓦岛,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260612_11943324.shtml
中国外交部.py,驻克赖斯特彻奇总领事何颖会见克赖斯特彻奇国际机场旅游和贸易总经理一行,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260612_11943320.shtml
中国外交部.py,驻埃尔比勒总领事刘军访问苏莱曼尼亚省光明学院,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260612_11943348.shtml
中国外交部.py,驻法国大使邓励出席安永（EY）“中法合作高层论坛”,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260612_11943382.shtml
中国外交部.py,驻哥斯达黎加大使王晓瑶在哥媒发表署名文章《共迎文明对话国际日》,https://www.fmprc.gov.cn/zwbd_673032/wjzs/202606/t20260612_11943319.shtml
中国外交部.py,驻法国大使邓励在安永中法合作高层论坛上的主旨演讲,https://www.fmprc.gov.cn/zwbd_673032/wjzs/202606/t20260612_11943373.shtml
中国外交部.py,驻慕尼黑总领事邱学军在“中西文明对话——中国遇见巴伐利亚”研讨会上的致辞,https://www.fmprc.gov.cn/zwbd_673032/wjzs/202606/t20260612_11943303.shtml
中国外交部.py,驻圣多美和普林西比大使徐迎真参加使馆举办的“文明对话国际日”暨端午节开放日活动,https://www.fmprc.gov.cn/zwbd_673032/whjl/202606/t20260612_11943364.shtml
中国外交部.py,驻约翰内斯堡总领事潘庆江赴约堡商城区开展安全巡查,https://www.fmprc.gov.cn/zwbd_673032/jghd_673046/202606/t20260612_11943336.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,Japan-U.S.-ROK Trilateral Coordinating Secretariat Meeting,https://www.mofa.go.jp/press/release/pressite_000001_02414.html
日本外务省.py,Japan-U.S.-ROK Trilateral Meeting on North Korea,https://www.mofa.go.jp/press/release/pressite_000001_02413.html
日本外务省.py,"Participation of Ambassador for Mekong Cooperation HAYASHI and Director of International Peace Mediation Unit, SAITO, in the Oslo Forum",https://www.mofa.go.jp/press/release/pressite_000001_02412.html
日本外务省.py,Japan-Thailand Foreign Ministers’ Meeting,https://www.mofa.go.jp/press/release/pressite_000001_02411.html
日本外务省.py,State Minister for Foreign Affairs HORII’s Attendance at the Global Convergence for Growth Summit (Results),https://www.mofa.go.jp/press/release/pressite_000001_02410.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,Navigating Global Energy Markets Amid Uncertainty,https://www.csis.org/events/navigating-global-energy-markets-amid-uncertainty
战略与国际研究中心.py,Energy Shots: Epic Fury and Federal Leasing,https://www.csis.org/events/energy-shots-epic-fury-and-federal-leasing
战略与国际研究中心.py,Report Rollout: Solid Rocket Motors for Missile Defense,https://www.csis.org/events/report-rollout-solid-rocket-motors-missile-defense
战略与国际研究中心.py,Navigating Global Energy Markets Amid Uncertainty,https://www.csis.org/events/navigating-global-energy-markets-amid-uncertainty
战略与国际研究中心.py,Energy Shots: Epic Fury and Federal Leasing,https://www.csis.org/events/energy-shots-epic-fury-and-federal-leasing
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,令和８年度海上保安大学校学生採用試験の受験案内を更新しました,https://www.academy.kaiho.mlit.go.jp/admission/boshu_1.html
日本海上保安厅.py,海上保安庁の1年を完全収録！～海上保安レポート2026発刊～,https://www.kaiho.mlit.go.jp/info/kouhou/post-1323.html
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
海事服务网.py,第3艘油轮遇袭！印度和IMO谴责美军袭击“Settebello”轮,https://www.cnss.com.cn/html/currentevents/20260612/360445.html
海事服务网.py,18个铁路局集团公司物流事业部，全部挂牌成立,https://www.cnss.com.cn/html/currentevents/20260612/360442.html
海事服务网.py,美方秘密行动曝光！200 余艘商船借美军暗中护航穿越霍尔木兹海峡,https://www.cnss.com.cn/html/currentevents/20260612/360441.html
