script,title,link
中国外交部.py,外交部副部长孙卫东出席新加坡建国60周年暨武装部队军人节招待会,https://www.fmprc.gov.cn/wjbxw_new/202508/t20250802_11681761.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,共同的使命｜从救亡图存到扬帆出海
中国国际电视台官微.py,#想合作的中国歌手#,https://video.weibo.com/show?fid=1034%3A5195167817465992
中国国际电视台官微.py,60秒看西藏60年：西藏农业发展60年，屡创历史纪录！,https://video.weibo.com/show?fid=1034%3A5195165791354997
中国国际电视台官微.py,慢直播#一起看中国##走进浙江#静赏衢州龙游大南门千年风华,https://video.weibo.com/show?fid=1042211%3A5195142865289230
南海之声.py,#柬泰边境联合委员会会议将在吉隆坡举行#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%97%E6%B5%B7%E7%89%B9%E5%BF%AB%23&isnewpage=1
南海之声.py,#中国驻马来西亚大使馆暑期安全提醒#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%97%E6%B5%B7%E7%89%B9%E5%BF%AB%23&isnewpage=1
南海之声.py,#印尼一火山喷出万米高灰柱#,https://video.weibo.com/show?fid=1034%3A5195025789943814
南海之声.py,,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%97%A9%E5%AE%89%E5%8D%97%E6%B5%B7%23&isnewpage=1
海事服务网.py,,
