script,title,link
中国外交部.py,习近平致电祝贺德拉埃斯普列亚当选哥伦比亚总统,https://www.fmprc.gov.cn/zyxw/202607/t20260701_11955808.shtml
中国外交部.py,​习近平：在庆祝中国共产党成立105周年大会上的讲话,https://www.fmprc.gov.cn/zyxw/202607/t20260701_11955500.shtml
中国外交部.py,庆祝中国共产党成立105周年大会在京隆重举行,https://www.fmprc.gov.cn/zyxw/202607/t20260701_11955496.shtml
中国外交部.py,王毅同美国国务卿鲁比奥通电话,https://www.fmprc.gov.cn/wjbzhd/202607/t20260701_11956038.shtml
中国外交部.py,王毅同美国国务卿鲁比奥通电话,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260701_11956038.shtml
中国外交部.py,习近平致电祝贺德拉埃斯普列亚当选哥伦比亚总统,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260701_11955808.shtml
中国外交部.py,庆祝中国共产党成立105周年大会在京隆重举行,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260701_11955496.shtml
中国外交部.py,王毅同美国国务卿鲁比奥通电话,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202607/t20260701_11956038.shtml
中国外交部.py,中国政府太平洋岛国事务特使钱波会见汤加首相法卡法努阿,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202607/t20260701_11955433.shtml
中国外交部.py,驻阿克托别总领事郭宇出席“汉语桥”哈萨克斯坦赛区决赛,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955516.shtml
中国外交部.py,瓦努阿图媒体发表驻瓦努阿图大使李名刚署名文章《庆祝中国共产党成立105周年》,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955468.shtml
中国外交部.py,驻特立尼达和多巴哥大使任洪岩会见特多大学执行主席库德乔、代理校长,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955469.shtml
中国外交部.py,驻多伦多总领事罗伟东出席第24届“万锦亚洲文化美食节”开幕式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955471.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见也门改革集团党最高委员会成员黑吉里,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955483.shtml
中国外交部.py,驻哥伦比亚大使朱京阳参访哥国立开放和远程大学,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202607/t20260701_11955474.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见也门改革集团党最高委员会成员黑吉里,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202607/t20260701_11955483.shtml
中国外交部.py,驻特立尼达和多巴哥大使任洪岩会见特多大学执行主席库德乔、代理校长,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202607/t20260701_11955469.shtml
中国外交部.py,驻多伦多总领事罗伟东出席第24届“万锦亚洲文化美食节”开幕式,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202607/t20260701_11955471.shtml
中国外交部.py,驻哥伦比亚大使朱京阳参访哥国立开放和远程大学,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202607/t20260701_11955474.shtml
中国外交部.py,瓦努阿图媒体发表驻瓦努阿图大使李名刚署名文章《庆祝中国共产党成立105周年》,https://www.fmprc.gov.cn/zwbd_673032/wjzs/202607/t20260701_11955468.shtml
中国外交部.py,驻阿克托别总领事郭宇出席“汉语桥”哈萨克斯坦赛区决赛,https://www.fmprc.gov.cn/zwbd_673032/whjl/202607/t20260701_11955516.shtml
中国外交部.py,2026年7月1日外交部发言人郭嘉昆主持例行记者会,https://www.fmprc.gov.cn/fyrbt_673021/jzhsl_673025/202607/t20260701_11955763.shtml
中国外交部.py,​习近平：在庆祝中国共产党成立105周年大会上的讲话,https://www.mfa.gov.cn/web/ziliao_674904/zyjh_674906/202607/t20260701_11955500.shtml
国际海事组织.py,,
世界贸易组织.py,WTO announces 2026 cohort of Young Trade Leaders,https://www.wto.org/english/news_e/news26_e/ytl_01jul26_438_e.htm
日本外务省.py,Japan-Ukraine Foreign Ministers' Meeting and Working Dinner,https://www.mofa.go.jp/press/release/pressite_000001_02474.html
日本外务省.py,"Courtesy Call on Foreign Minister Motegi by a Delegation Led by López, President of the Board of Directors of the Chamber of Deputies of Mexico",https://www.mofa.go.jp/press/release/pressite_000001_02479.html
日本外务省.py,Entry into Force of the Japan-Serbia Investment Agreement,https://www.mofa.go.jp/press/release/pressite_000001_02478.html
日本外务省.py,Entry into Force of the Japan-Zambia Investment Agreement,https://www.mofa.go.jp/press/release/pressite_000001_02477.html
日本外务省.py,Dispatch of the Japan Disaster Relief Medical Team in Response to the Earthquake Damage in Venezuela,https://www.mofa.go.jp/press/release/pressite_000001_02476.html
日本外务省.py,Parliamentary Vice-Ministers for Foreign Affairs ONISHI’s and SHIMADA’s Attendance at the 80th Independence Day Reception of Jordan,https://www.mofa.go.jp/press/release/pressite_000001_02475.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,What is North Korea learning from Russia's war in Ukraine?,https://www.csis.org/podcasts/impossible-state/what-north-korea-learning-russias-war-ukraine
战略与国际研究中心.py,“Russian Blood and Treasure: The Ballooning Costs of Putin’s War”: Audio Brief with Seth Jones and Riley McCabe,https://www.csis.org/podcasts/audio-briefs/russian-blood-and-treasure-ballooning-costs-putins-war-audio-brief-seth-jones
战略与国际研究中心.py,What is North Korea learning from Russia's war in Ukraine?,https://www.csis.org/podcasts/impossible-state/what-north-korea-learning-russias-war-ukraine
战略与国际研究中心.py,“Russian Blood and Treasure: The Ballooning Costs of Putin’s War”: Audio Brief with Seth Jones and Riley McCabe,https://www.csis.org/podcasts/audio-briefs/russian-blood-and-treasure-ballooning-costs-putins-war-audio-brief-seth-jones
战略与国际研究中心.py,Fortress North America: Mexico’s Role in Securing the Region’s Economic Future,https://www.csis.org/analysis/fortress-north-america-mexicos-role-securing-regions-economic-future
战略与国际研究中心.py,Troubled Straits: Analyzing Trade Chokepoints in the South China Sea,https://www.csis.org/analysis/south-china-sea-trade-chokepoints
战略与国际研究中心.py,Fortress North America: Mexico’s Role in Securing the Region’s Economic Future,https://www.csis.org/analysis/fortress-north-america-mexicos-role-securing-regions-economic-future
战略与国际研究中心.py,“Russian Blood and Treasure: The Ballooning Costs of Putin’s War”: Audio Brief with Seth Jones and Riley McCabe,https://www.csis.org/podcasts/audio-briefs/russian-blood-and-treasure-ballooning-costs-putins-war-audio-brief-seth-jones
美国国务院.py,Termination of Legal Status of Cuban Communist Foreign Influence Operative,https://www.state.gov/releases/office-of-the-spokesperson/2026/06/secretary-rubio-terminates-legal-status-of-cuban-communist-foreign-influence-operative/
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,RELEASE: Pacific Islands Forum Secretariat receives US$2M development cooperation contribution,https://forumsec.org/publications/release-pacific-islands-forum-secretariat-receives-us2m-development-cooperation
太平洋岛国论坛.py,RELEASE: Forum Troika Leaders Meet in Suva on Regional Governance and Strategic Priorities,https://forumsec.org/publications/release-forum-troika-leaders-meet-suva-regional-governance-and-strategic-priorities
越南外交部.py,Điện mừng Quốc khánh Cộng hòa Rwanda,https://mofa.gov.vn/tin-chi-tiet/chi-tiet/dien-mung-quoc-khanh-cong-hoa-rwanda-60722-138.html
越南外交部.py,"Phát biểu của Tổng Bí thư, Chủ tịch nước tại HN sơ kết 1 năm vận hành mô hình tổ chức tổng thể...",https://mofa.gov.vn/tin-chi-tiet/chi-tiet/phat-bieu-cua-tong-bi-thu-chu-tich-nuoc-tai-hn-so-ket-1-nam-van-hanh-mo-hinh-to-chuc-tong-the-cua-he-thong-chinh-tri-va-mo-hinh-chinh-quyen-3-cap-60720-138.html
越南外交部.py,Điện mừng Ngày thành lập Đảng Cộng sản Trung Quốc,https://mofa.gov.vn/tin-chi-tiet/chi-tiet/dien-mung-ngay-thanh-lap-dang-cong-san-trung-quoc-60713-138.html
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
海事服务网.py,心有余悸！霍尔木兹海峡流量下降,https://www.cnss.com.cn/html/currentevents/20260701/360671.html
