script,title,link
中国外交部.py,中国国际问题研究院发布《推动全球文明对话的中国行动》专题研究报告,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202606/t20260610_11941345.shtml
中国外交部.py,驻哥斯达黎加大使王晓瑶出席庆祝中哥建交19周年招待会,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941296.shtml
中国外交部.py,驻布里斯班总领事阮宗泽出席澳中友协全国代表大会暨75周年庆典开幕式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941384.shtml
中国外交部.py,驻瑙鲁大使吕进拜会瑙总统阿迪昂,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941389.shtml
中国外交部.py,驻斐济使馆临时代办汪元陪同全国政协副主席梁振英访问斐济,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941403.shtml
中国外交部.py,驻也门使馆临时代办邵峥拜会也总理兼外长赞达尼,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941428.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见联合国世界粮食计划署驻也门代表达鲁姆,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941427.shtml
中国外交部.py,驻亚历山大总领事徐敏会见埃及国会众议员,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260610_11941303.shtml
中国外交部.py,驻瑙鲁大使吕进拜会瑙总统阿迪昂,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941389.shtml
中国外交部.py,驻斐济使馆临时代办汪元陪同全国政协副主席梁振英访问斐济,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941403.shtml
中国外交部.py,驻也门使馆临时代办邵峥拜会也总理兼外长赞达尼,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941428.shtml
中国外交部.py,驻荷兰大使申博赴鹿特丹市参访,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941359.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见联合国世界粮食计划署驻也门代表达鲁姆,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941427.shtml
中国外交部.py,驻亚历山大总领事徐敏会见埃及国会众议员,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260610_11941303.shtml
中国外交部.py,驻哥斯达黎加大使王晓瑶出席庆祝中哥建交19周年招待会,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941296.shtml
中国外交部.py,驻布里斯班总领事阮宗泽出席澳中友协全国代表大会暨75周年庆典开幕式,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941384.shtml
中国外交部.py,驻亚历山大总领事徐敏访问阿盟科技海运学院,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941431.shtml
中国外交部.py,驻巴拿马大使徐学渊出席使馆举办的中巴建交9周年暨徐大使离任招待会,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941333.shtml
中国外交部.py,常驻联合国日内瓦办事处和瑞士其他国际组织代表贾桂德大使出席常驻日内瓦代表团举办的联合国“文明对话国际日”主题活动,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941322.shtml
中国外交部.py,驻巴拿马大使徐学渊主持中巴关系专题记者会暨中巴建交九周年展会推介会,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260610_11941325.shtml
中国外交部.py,驻荷兰大使申博出席“汉语桥”世界小学生中文秀首届荷兰区比赛,https://www.fmprc.gov.cn/zwbd_673032/whjl/202606/t20260610_11941354.shtml
中国外交部.py,2026年6月10日外交部发言人林剑主持例行记者会,https://www.fmprc.gov.cn/fyrbt_673021/jzhsl_673025/202606/t20260610_11941616.shtml
国际海事组织.py,在大连海事大学学习将国际海事组织政策付诸实践,https://www.imo.org/zh/mediacentre/pages/WhatsNew-2456.aspx
世界贸易组织.py,Trade Policy Review: Uruguay,https://www.wto.org/english/tratop_e/tpr_e/tpr_ury_10jun26_e.htm
日本外务省.py,Japan-Azerbaijan Foreign Ministers’ Meeting,https://www.mofa.go.jp/press/release/pressite_000001_02409.html
日本外务省.py,"Video Message from Foreign Minister MOTEGI at the ""ASEAN Future Forum 2026""",https://www.mofa.go.jp/press/release/pressite_000001_02408.html
