script,title,link
中国外交部.py,蔡奇会见塞尔维亚前进党代表团,https://www.fmprc.gov.cn/zyxw/202605/t20260525_11916922.shtml
中国外交部.py,王毅同新加坡外长维文会谈,https://www.fmprc.gov.cn/wjbzhd/202605/t20260525_11916939.shtml
中国外交部.py,外交部副部长苗得雨出席“零关税新航道，新时代全天候中非命运共同体新征程”研讨会开幕式并致辞,https://www.fmprc.gov.cn/wjbxw_new/202605/t20260525_11916844.shtml
中国外交部.py,王毅同新加坡外长维文会谈,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202605/t20260525_11916939.shtml
中国外交部.py,蔡奇会见塞尔维亚前进党代表团,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202605/t20260525_11916922.shtml
中国外交部.py,王毅同新加坡外长维文会谈,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202605/t20260525_11916939.shtml
中国外交部.py,驻刚果（布）大使安青会见刚新任外长邦达,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202605/t20260525_11916955.shtml
中国外交部.py,驻阿尔及利亚大使董广利赴瓦德省考察调研,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202605/t20260525_11916977.shtml
中国外交部.py,驻阿尔及利亚大使董广利出席第25届“汉语桥”世界大学生中文比赛阿尔及利亚赛区决赛,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202605/t20260525_11916973.shtml
中国外交部.py,驻刚果（布）大使安青会见刚新任外长邦达,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202605/t20260525_11916955.shtml
中国外交部.py,驻阿尔及利亚大使董广利赴瓦德省考察调研,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202605/t20260525_11916977.shtml
中国外交部.py,驻阿尔及利亚大使董广利出席第25届“汉语桥”世界大学生中文比赛阿尔及利亚赛区决赛,https://www.fmprc.gov.cn/zwbd_673032/whjl/202605/t20260525_11916973.shtml
中国外交部.py,2026年5月25日外交部发言人毛宁主持例行记者会,https://www.fmprc.gov.cn/fyrbt_673021/jzhsl_673025/202605/t20260525_11917239.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,Workshop Convened in Busan to Advance Regional Environmental Management Plan for the Northwest Pacific Ocean,https://isa.org.jm/news/workshop-convened-in-busan-to-advance-regional-environmental-management-plan-for-the-northwest-pacific-ocean/
战略与国际研究中心.py,,
美国国务院.py,Secretary of State Marco Rubio Remarks to the Press,https://www.state.gov/releases/office-of-the-spokesperson/2026/05/secretary-of-state-marco-rubio-remarks-to-the-press-10/
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,マリンレジャー海難防止指導官養成研修の実施について,https://www.kaiho.mlit.go.jp/info/kouhou/post-1316.html
日本海上保安厅.py,米国麻薬取締局との薬物取締りに関する協力覚書に署名 ～薬物密輸阻止に向け、国際連携強化～,https://www.kaiho.mlit.go.jp/info/kouhou/post-1315.html
太平洋岛国论坛.py,RELEASE: Korea–Pacific Islands Senior Officials Meet to Advance Regional Priorities,https://forumsec.org/publications/release-korea-pacific-islands-senior-officials-meet-advance-regional-priorities
太平洋岛国论坛.py,REMARKS: PIF Secretary General at the Pacific Climate Justice & Sea Level Rise Week,https://forumsec.org/publications/remarks-pif-secretary-general-pacific-climate-justice-sea-level-rise-week
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
海事服务网.py,航行警告！渤海部分海域进行军事演习 禁止驶入,https://www.cnss.com.cn/html/currentevents/20260525/360073.html
海事服务网.py,判了！中远海运原党组管理正职领导干部隋军，获刑12年半,https://www.cnss.com.cn/html/currentevents/20260525/360076.html
