script,title,link
中国外交部.py,,
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,“两山”理念提出20周年，联合国高级官员点赞中国成绩单,https://video.weibo.com/show?fid=1034%3A5195548236644394
中国国际电视台官微.py,#健康大家谈#世界卫生峰会首席执行官中国应引领南方国家重塑全球卫生体系,https://video.weibo.com/show?fid=1034%3A5195543807459344
中国国际电视台官微.py,全球治理，中国作用不可或缺,https://video.weibo.com/show?fid=1034%3A5195508491419728
中国国际电视台官微.py,为什么冲突、国家脆弱与气候灾害往往同时存在？,https://video.weibo.com/show?fid=1034%3A5195508294287402
中国国际电视台官微.py,慢直播#一起看中国##走进浙江#静赏衢州龙游大南门千年风华,https://video.weibo.com/show?fid=1042211%3A5195513964724362
南海之声.py,#美学者斥美关税政策完全荒谬#,https://video.weibo.com/show?fid=1034%3A5195278865858602
海事服务网.py,,
