script,title,link
中国外交部.py,王毅会见多米尼克外长亨德森,https://www.fmprc.gov.cn/wjbzhd/202607/t20260718_11985606.shtml
中国外交部.py,王毅会见莱索托外交大臣陶,https://www.fmprc.gov.cn/wjbzhd/202607/t20260718_11985600.shtml
中国外交部.py,王毅会见印尼经济统筹部长艾尔朗加,https://www.fmprc.gov.cn/wjbzhd/202607/t20260718_11985593.shtml
中国外交部.py,外交部部长助理刘彬在人工智能全球治理高级别会议上的发言,https://www.fmprc.gov.cn/wjbxw_new/202607/t20260718_11985613.shtml
中国外交部.py,外交部部长助理刘彬出席人工智能全球治理高级别会议,https://www.fmprc.gov.cn/wjbxw_new/202607/t20260718_11985591.shtml
中国外交部.py,王毅会见多米尼克外长亨德森,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260718_11985606.shtml
中国外交部.py,王毅会见莱索托外交大臣陶,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260718_11985600.shtml
中国外交部.py,王毅会见印尼经济统筹部长艾尔朗加,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202607/t20260718_11985593.shtml
中国外交部.py,王毅会见多米尼克外长亨德森,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202607/t20260718_11985606.shtml
中国外交部.py,王毅会见莱索托外交大臣陶,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202607/t20260718_11985600.shtml
中国外交部.py,王毅会见印尼经济统筹部长艾尔朗加,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202607/t20260718_11985593.shtml
中国外交部.py,外交部发言人就英钢国有化问题答记者问,https://www.fmprc.gov.cn/wjdt_674879/zcjd/202607/t20260718_11985612.shtml
中国外交部.py,外交部发言人就英钢国有化问题答记者问,https://www.fmprc.gov.cn/fyrbt_673021/dhdw_673027/202607/t20260718_11985612.shtml
中国外交部.py,外交部部长助理刘彬在人工智能全球治理高级别会议上的发言,https://www.mfa.gov.cn/web/ziliao_674904/zyjh_674906/202607/t20260718_11985613.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,Case 34 (Nauru Ocean Resources Inc. v. International Seabed Authority) and Case 35 (Tonga Offshore Mining Ltd. v. International Seabed Authority) https://www.itlos.org/fileadmin/itlos/documents/cases/34/Provisional_Measures/Order_180726/C34_Order_18.07.2026_orig.pdf https://www.itlos.org/fileadmin/itlos/documents/cases/35/Provisional_Measures/Order_180726/C35_Order_18.07.2026_orig.pdf https://www.itlos.org/fileadmin/itlos/documents/press_releases_english/PR_391_EN.pdf,https://www.itlos.org/fileadmin/itlos/documents/press_releases_english/PR_392_EN.pdf
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
