script,title,link
中国外交部.py,韩正会见下任联合国秘书长候选人巴切莱特,https://www.fmprc.gov.cn/zyxw/202606/t20260603_11924135.shtml
中国外交部.py,外交部副部长苗得雨会见埃塞俄比亚驻华大使塔费拉,https://www.fmprc.gov.cn/wjbxw_new/202606/t20260603_11924158.shtml
中国外交部.py,外交部部长助理刘彬出席哈萨克斯坦驻广州总领馆开馆仪式,https://www.fmprc.gov.cn/wjbxw_new/202606/t20260603_11923852.shtml
中国外交部.py,韩正会见下任联合国秘书长候选人巴切莱特,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202606/t20260603_11924135.shtml
中国外交部.py,缅甸外交部长丁貌瑞将访华,https://www.fmprc.gov.cn/wjdt_674879/wsrc_674883/202606/t20260603_11923860.shtml
中国外交部.py,中国政府中东问题特使翟隽会见摩洛哥阿玛杜斯学会主席费赫里,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202606/t20260603_11923869.shtml
中国外交部.py,中国政府朝鲜半岛事务特别代表刘晓明同俄罗斯副外长鲁登科举行磋商,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202606/t20260603_11923718.shtml
中国外交部.py,驻泰国大使张建卫拜会泰国国会主席兼下议长索蓬,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923935.shtml
中国外交部.py,驻斯洛文尼亚大使康艳拜会斯新一届国民议会领导人,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923885.shtml
中国外交部.py,驻冰岛大使何儒龙在冰岛《晨报》发表署名文章《世界需要稳定的中美关系》,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923918.shtml
中国外交部.py,驻卡拉奇总领事杨云东出席总领馆举办的中巴建交75周年研讨会,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923913.shtml
中国外交部.py,驻佛罗伦萨总领事尹琦访问欧洲大学学院,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923926.shtml
中国外交部.py,驻安哥拉大使张斌出席“六一儿童节”乒乓球器材捐赠仪式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923931.shtml
中国外交部.py,驻孟买总领事秦杰慰问柯棣华大夫家人,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202606/t20260603_11923901.shtml
中国外交部.py,驻泰国大使张建卫拜会泰国国会主席兼下议长索蓬,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260603_11923935.shtml
中国外交部.py,驻斯洛文尼亚大使康艳拜会斯新一届国民议会领导人,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202606/t20260603_11923885.shtml
中国外交部.py,驻卡拉奇总领事杨云东出席总领馆举办的中巴建交75周年研讨会,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260603_11923913.shtml
中国外交部.py,驻佛罗伦萨总领事尹琦访问欧洲大学学院,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260603_11923926.shtml
中国外交部.py,驻安哥拉大使张斌出席“六一儿童节”乒乓球器材捐赠仪式,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260603_11923931.shtml
中国外交部.py,驻孟买总领事秦杰慰问柯棣华大夫家人,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260603_11923901.shtml
中国外交部.py,驻多哥大使王敏出席使馆举办的“童心筑梦，中多同行”庆祝六一国际儿童节活动,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202606/t20260603_11923900.shtml
中国外交部.py,驻冰岛大使何儒龙在冰岛《晨报》发表署名文章《世界需要稳定的中美关系》,https://www.fmprc.gov.cn/zwbd_673032/wjzs/202606/t20260603_11923918.shtml
中国外交部.py,2026年6月3日外交部发言人毛宁主持例行记者会,https://www.fmprc.gov.cn/fyrbt_673021/jzhsl_673025/202606/t20260603_11924150.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,"Courtesy Call on State Minister KUNIMITSU by Ms. Yokota, Governor of Hiroshima Prefecture",https://www.mofa.go.jp/press/release/pressite_000001_02392.html
日本外务省.py,"Island States Ocean Summit ""Sea Level Rise and International Law"" Session",https://www.mofa.go.jp/press/release/pressite_000001_02391.html
日本外务省.py,Ambassador for Mekong Cooperation HAYASHI’s Visit to Cambodia and Thailand (Result),https://www.mofa.go.jp/press/release/pressite_000001_02390.html
日本外务省.py,Special exhibition on celebrating the 50th Anniversary of the Signing of the Basic Treaty of Friendship and Cooperation between Japan and Australia and the 50th Anniversary of the Establishment of the Australia-Japan Foundation,https://www.mofa.go.jp/press/release/pressite_000001_02389.html
日本外务省.py,Japan-Egypt Foreign Ministers' Meeting (Third Strategic Dialogue between Foreign Ministers),https://www.mofa.go.jp/press/release/pressite_000001_02388.html
日本外务省.py,State Minister for Foreign Affairs KUNIMITSU’s attendance at the National Day Reception of Italy,https://www.mofa.go.jp/press/release/pressite_000001_02387.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,The Impossible State Live Podcast: The CRINK Challenge: Implications for North Korea and Global Security,https://www.csis.org/events/impossible-state-live-podcast-crink-challenge-implications-north-korea-and-global-security
战略与国际研究中心.py,CSIS Commission on U.S. Cyber Force Generation,https://www.csis.org/analysis/csis-commission-us-cyber-force-generation
