script,title,link
中国外交部.py,坦桑尼亚总统哈桑会见王毅,https://www.fmprc.gov.cn/wjbzhd/202601/t20260110_11810429.shtml
中国外交部.py,王毅讲述坦赞铁路和中非友好的故事,https://www.fmprc.gov.cn/wjbzhd/202601/t20260110_11810404.shtml
中国外交部.py,中非共同捍卫正义，共同追求进步，共同倡导互利,https://www.fmprc.gov.cn/wjbzhd/202601/t20260110_11810403.shtml
中国外交部.py,王毅同坦桑尼亚外长孔博会谈,https://www.fmprc.gov.cn/wjbzhd/202601/t20260110_11810401.shtml
中国外交部.py,坦桑尼亚总统哈桑会见王毅,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260110_11810429.shtml
中国外交部.py,王毅讲述坦赞铁路和中非友好的故事,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260110_11810404.shtml
中国外交部.py,中非共同捍卫正义，共同追求进步，共同倡导互利,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260110_11810403.shtml
中国外交部.py,王毅同坦桑尼亚外长孔博会谈,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202601/t20260110_11810401.shtml
中国外交部.py,坦桑尼亚总统哈桑会见王毅,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202601/t20260110_11810429.shtml
中国外交部.py,王毅讲述坦赞铁路和中非友好的故事,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202601/t20260110_11810404.shtml
中国外交部.py,中非共同捍卫正义，共同追求进步，共同倡导互利,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202601/t20260110_11810403.shtml
中国外交部.py,王毅同坦桑尼亚外长孔博会谈,https://www.fmprc.gov.cn/wjdt_674879/wjbxw_674885/202601/t20260110_11810401.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,Họp báo thường kỳ tháng 01/2026,https://mofa.gov.vn/tin-chi-tiet/chi-tiet/hop-bao-thuong-ky-thang-012026-58348-254.html
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
