script,title,link
中国外交部.py,心相近，路相通——驻冈比亚使馆中冈减贫沙龙侧记,https://www.fmprc.gov.cn/zwbd_673032/ywfc_673029/202512/t20251225_11786650.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,Parliamentary Vice-Minister for Foreign Affairs ONISHI’s Visit to the Kingdom of Morocco,https://www.mofa.go.jp/press/release/pressite_000001_01967.html
日本外务省.py,Signing of the Japan-Serbia Investment Agreement,https://www.mofa.go.jp/press/release/pressite_000001_01966.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
