script,title,link
中国外交部.py,彭丽媛出席2025年“鼓岭缘”中美青少年联谊活动,https://www.fmprc.gov.cn/zyxw/202507/t20250717_11672486.shtml
中国外交部.py,韩正会见南非副总统马沙蒂莱,https://www.fmprc.gov.cn/zyxw/202507/t20250717_11672390.shtml
中国外交部.py,外交部部长助理刘彬出席埃及国庆招待会,https://www.fmprc.gov.cn/wjbxw_new/202507/t20250717_11672446.shtml
中国外交部.py,外交部组织驻华使节参观纪念中国人民抗日战争暨世界反法西斯战争胜利80周年主题展览,https://www.fmprc.gov.cn/wjbxw_new/202507/t20250717_11672430.shtml
中国外交部.py,彭丽媛出席2025年“鼓岭缘”中美青少年联谊活动,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202507/t20250717_11672486.shtml
中国外交部.py,韩正会见南非副总统马沙蒂莱,https://www.fmprc.gov.cn/wjdt_674879/gjldrhd_674881/202507/t20250717_11672390.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳应约会见厄国会议员萨安特,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672232.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳出席向厄政府捐赠赈灾物资交接仪式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672228.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳代表使馆向厄埃斯梅拉达斯省民众捐赠赈灾物资,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672221.shtml
中国外交部.py,驻多米尼克大使储茂明出席使馆举办的儿童开放日活动,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672218.shtml
中国外交部.py,驻汤加大使刘为民出席中国援汤医疗队辞旧迎新仪式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672222.shtml
中国外交部.py,驻马赛总领事何有麟接受《马赛人报》专访,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672217.shtml
中国外交部.py,驻里昂总领事于江参访奥罗阿大区数字园区,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202507/t20250717_11672200.shtml
中国外交部.py,新任驻佛得角大使张洋向佛外长递交国书副本,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672203.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳应约会见厄国会议员萨安特,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672232.shtml
中国外交部.py,驻汤加大使刘为民出席中国援汤医疗队辞旧迎新仪式,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672222.shtml
中国外交部.py,驻也门使馆临时代办邵峥会见美国驻也门使馆临时代办佩克西亚,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672248.shtml
中国外交部.py,驻尼加拉瓜大使陈曦出席社会保障房一期项目交接仪式,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672240.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳出席向厄政府捐赠赈灾物资交接仪式,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672228.shtml
中国外交部.py,驻厄瓜多尔使馆临时代办魏琳代表使馆向厄埃斯梅拉达斯省民众捐赠赈灾物资,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202507/t20250717_11672221.shtml
中国外交部.py,驻多米尼克大使储茂明出席使馆举办的儿童开放日活动,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202507/t20250717_11672218.shtml
中国外交部.py,驻里昂总领事于江参访奥罗阿大区数字园区,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202507/t20250717_11672200.shtml
中国外交部.py,驻卡拉奇总领事杨云东会见卡拉奇女企业家工商会代表一行,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202507/t20250717_11672238.shtml
