script,title,link
中国外交部.py,,
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,,
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,REMARKS: Pcaific Islands Forum Deputy Secretary General at the 2026 Forum Economic Officials Meeting,https://forumsec.org/publications/remarks-pcaific-islands-forum-deputy-secretary-general-2026-forum-economic-officials
太平洋岛国论坛.py,REMARKS: Chair of the 2026 Forum Economic Officials Meeting,https://forumsec.org/publications/remarks-chair-2026-forum-economic-officials-meeting
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
海事服务网.py,,
